V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;GASTOS;GASTOSNOP;GASTOPNOP
1768809;453;453-454;14;2005;0;2003069;302346;1660;13092;32807;0;0;27976;5252;21563;9069;1944;77414;3861;47499;0;17172;43037;615702;267054;5982690,978;1700723;27;0;0;27;0;1;28;0;0;0;0;7;20;0;0;0;1;7;21;0;150131;0;102853,56;0;607253;710106,56;3516076;2943094;3932534;3229585;3932534;3932534;4387507;334144;5669252
1567811;453;453-454;14;1966;0;1971001;365382;0;0;45440;51570;117220;11580;11231;26970;7196;4439;61381;18245;4135;0;0;5975;728237;262440;5896668;1605619;25;4;25;0;0;1;30;1;3;5;20;0;0;0;0;1;0;7;23;717526;154757;872283;93464,6;0;0;965747,6;3258093;3254211;3925667;3256152;3925667;3925667;4333148;144012;5502666
1218062;453;453-454;14;1983;0;2451721;596721;242;0;114320;24490;154708;12134;13967;8005;18342;2100;101622;0;81045;0;0;65746;443446;179533;5870314;1855000;14;0;14;0;0;0;14;0;0;2;12;0;0;0;0;0;0;2;12;443446;90438;533884;78343;0;0;612227;2770276;3793708;3418593;3281992;3418593;3418593;4233203;392759;5298795
994549;453;453-454;14;2010;0;3730943;498986;39409;44611;167716;0;0;6229;322;63895;6655;2545;73430;4183;35270;0;0;54721;1341063;606707;5787979;3231957;48;0;48;0;0;2;50;0;0;4;44;0;0;0;0;0;2;4;46;1326080;322772;1648852;244543,48;0;0;1893395,48;679862;738546;2057036;709204;2057036;2057036;2708280;221141;4955097
989733;453;453-454;14;2011;0;1564087;423322,5;726;0;9258;0;120000;39204;4359;28663;13016;5708;65743;8837;34077;0;0;93731,5;312916;130692;5732427;1140764,5;19;1;19;0;0;0;20;1;0;8;11;0;0;0;0;0;0;9;11;312916;76280;389196;47108,48;0;0;436304,48;1854660;1615893;4168340;1735276,5;4168340;4168340;4760474;198173;5546616
993632;453;453-454;14;1984;0;1540909;270880,5;0;0;122997;33019;43200;3687;3916;14242;9674;4436;13811;50;11806;0;0;10042,5;345742;135940;5724696;1270028,5;16;0;3;13;0;0;16;0;0;2;1;2;11;0;0;0;0;4;12;105841;74999;127877;52782,92;0;239901;420560,92;759980;812598;4183787;786289;4183787;4183787;4529215;56797;5192173
1229154;453;453-454;14;2012;0;2804967;1589104;0;8132;177772;0;859562;12260;50327;19669;25332;2817;30213;79824;30022;0;0;100631;669864;208031;5683785,632;1215863;12;0;12;0;3;0;15;0;0;4;8;0;0;1;2;0;0;5;10;669864;106976;776840;91502,52;192543;0;868342,52;2689400;1479207;2925737;2084303,5;2925737;2925737;4542648;0;5619207
995342;453;453-454;14;2014;0;1573796;545216;0;0;32196;86131;4662;31137;3660;18228;14265;2206;303912;28235;7551;0;0;13033;334158;131790;5614107,619;1028580;17;6;17;0;0;0;23;3;3;7;10;0;0;0;0;0;0;10;13;334158;79997;414155;44053,24;0;0;458208,24;1501470;1599767;3993229;1550618,5;3993229;3993229;4621543;320818;5433173
992449;453;453-454;14;2007;0;2673561;687097,5;136;0;329086;58219;156673;34876;8998;11850;12611;3338;4798;0;13151;0;0;53361,5;328267;166274;5519144;1986463,5;10;0;10;0;0;0;10;0;0;4;6;0;0;0;0;0;0;4;6;328267;90273;418540;66722,36;0;0;485262,36;3960448;4174160;2845583;4067304;2845583;2845583;3664688;254659;4434749
1658790;453;453-454;14;1995;0;1582990;288504,5;20;0;40596;0;160886;4089;3862;40413;13406;1726;1499;0;0;0;0;22007,5;445781;195670;5448757;1294485,5;19;2;19;0;0;0;21;1;1;2;17;0;0;0;0;0;0;3;18;445781;95991;541772;78807,8;0;0;620579,8;2096210;2055845;3865767;2076027,5;3865767;3865767;4266549;309784;5249453
1226575;453;453-454;14;1997;50000;2101548;210750;3418;0;35653;0;41763;7506;0;14510;27952;8321;34515;0;0;0;0;37112;466288;159817;5420553;1890798;17;0;17;0;0;1;18;0;0;5;12;0;0;0;0;0;1;5;13;459328;79796;539124;70101,16;0;0;609225,16;738035;2937447;3269005,027;1837741;3269005;3319005;3582076;543303;5034619
1009811;453;453-454;14;1972;286422;2409961;496399,5;0;0;132626;3636;81929;89060;9534;14869;19780;3095;43216;0;52219;0;0;46435,5;617713;215552;5201876;1913561,5;21;0;12;9;0;1;22;0;0;8;4;0;9;0;0;0;1;8;14;331557;124097;405602;79324,84;0;274556;759482,84;2287402;2259370;2505493,126;2273386;2505493;2791915;3441156;732988;5067052
1228283;453;453-454;14;2003;0;552830;93842,5;7;0;22291;0;1;4737;393;7069;5731;782;316;10420;12500;0;0;29595,5;210570;81961;5148571,851;458987,5;12;0;12;0;0;0;12;0;0;1;11;0;0;0;0;0;0;1;11;210570;39748;250318;37206,04;0;0;287524,04;1669687;689901;4548666;1179794;4548666;4548666;4742534;5824;5065721
1660990;453;453-454;14;1968;0;1967748;386227,5;0;1246;105794;105;106485;14431;1897;21603;28020;2852;48469;5791;18854;0;15647;15033,5;808242;336403;5084349,917;1581520,5;26;0;26;0;0;1;27;0;0;8;18;0;0;0;0;1;0;9;18;801282;184799;986081;132980,08;0;0;1119061,08;3065143;3885921;3163529;3475532;3163529;3163529;3630980;426792;5272568
988892;453;453-454;14;2013;0;1533063;403741;973;0;17280;0;46860;32387;5178;48113;9466;7885;27846;0;132653;0;0;75100;511422;206488;4988946;1129322;25;0;25;0;0;0;25;0;0;13;12;0;0;0;0;0;0;13;12;511422;117888;629310;78129,68;0;0;707439,68;867000000;967933447;3455883;917466723,5;3455883;3455883;4001551;0;4719461
1569167;453;453-454;14;2017;0;1499207;578896,5;0;9720;91424;20330;602;14252;5868;12109;13525;2941;62303;5198;51254;0;0;289370,5;762230;295993;4952687;920310,5;24;0;3;21;0;1;25;0;0;0;3;8;13;0;0;0;1;8;17;205000;162761;249746;114327,52;0;545184;909257,52;2395752;2431505;3453480;2413628,5;3453480;3453480;4362934;753395;6212979
991870;453;453-454;14;2000;0;728661;182460;0;0;30085;932;52001;1315;4150;1754;6128;650;3759;0;62194;0;0;19492;174295;65987;4935477;546201;9;0;9;0;0;0;9;0;0;2;7;0;0;0;0;0;0;2;7;174295;37778;212073;24321,48;0;0;236394,48;215382;223369;4206816;219375,5;4206816;4206816;4471611;34104;4762012
1010056;453;453-454;14;2010;5473;1059743;412331;0;0;125166;3810;22918;0;13610;18387;21983;5760;30980;0;6607;0;0;163110;381449;134913;4846846;647412;19;0;0;19;0;0;19;0;0;0;0;3;16;0;0;0;0;3;16;0;69222;0;57932,2;0;381449;439381,2;1887469;1747918;3781630,003;1817693,5;3781630;3787103;4382840;406600;5350365
1222117;453;453-454;14;1989;0;1810745;496696;0;1994;130036;150;181068;6095;10876;17470;18441;10367;7018;8388;69284;0;0;35509;398154;191825;4744492,977;1314049;23;4;23;0;0;1;28;2;2;8;15;0;0;0;0;0;1;10;18;386815;114711;501526;68045,36;0;0;569571,36;1068656;1277447;2980680;1173051,5;2980680;2980680;3591843;78388;4417610
992824;453;453-454;14;2002;0;1331872;282640;0;0;44718;0;25122;8404;1657;9070;6791;1329;31044;69281;28588;0;0;56636;394535;140958;4687715,151;1049232;13;0;13;0;0;0;13;0;0;6;7;0;0;0;0;0;0;6;7;394535;71608;466143;60176,08;0;0;526319,08;536171;600808;3308774;568489,5;3308774;3308774;3709468;49730;4353688
1218097;453;453-454;14;1985;0;1389892;276896;236;3134;45571;0;0;30980;5757;9339;17053;2237;74592;1062;28713;0;27544;27721;624227;229339;4625592;1112996;17;0;17;0;1;1;19;0;0;10;7;0;0;1;0;1;0;12;7;617267;120131;737398;92334,08;2957;0;829732,08;778654;838720;3235700;808687;3235700;3235700;3641745;44572;4617405
1226009;453;453-454;14;2006;227450;2469011;789199;2794;0;91296;27383;271609;15591;15941;40245;17703;14082;33698;100363;127327;235;0;30932;927343;392709;4619579,161;1679812;36;0;36;0;0;2;38;0;0;5;31;0;0;0;0;0;2;5;33;915828;218223;1134051;153539,76;0;0;1287590,76;464564;337090;1876050,567;400827;1876050;2103500;2995006;197260;4622636
991926;453;453-454;14;1991;0;1102717;289389;60;101;197758;0;33686;7901;4302;4470;9071;2128;0;190;15690;0;0;14032;142110;69015;4534575,925;813328;6;0;6;0;0;0;6;0;0;2;4;0;0;0;0;0;0;2;4;142110;43613;185723;22104,72;0;0;207827,72;626743;844300;3478794;735521,5;3478794;3478794;3862176;206484;4313228
989065;453;453-454;14;1994;0;1311716;219384;11299;3918;27312;79898;48000;1008;915;23940;6380;1192;8362;0;1109;0;0;6051;297547;102328;4532872,9;1092332;18;0;18;0;0;1;19;0;0;7;11;0;0;0;0;0;1;7;12;284670;55026;339696;40573,04;0;0;380269,04;919275;1042864;3174090;981069,5;3174090;3174090;3477550;96856;4004513
994839;453;453-454;14;2003;0;1775974;188578;32;13000;30000;0;35612;3900;4800;5966;8208;780;43980;9600;31500;0;0;1200;169139;74422;4487000,233;1587396;5;0;1;4;0;0;5;0;0;0;1;0;4;0;0;0;0;0;5;63753;30446;75229;40187,6;0;105386;220802,6;1095328;1069978;2663960;1082653;2663960;2663960;2863738;76948;3189795
992373;453;453-454;14;2003;0;1124883;334656,5;0;0;95124;0;118799;10097;2107;6934;15637;1582;3128;34677;19623;0;0;26948,5;465191;190850;4456354,788;790226,5;15;0;15;0;0;0;15;0;0;5;10;0;0;0;0;0;0;5;10;465191;103463;568654;77237;0;0;645891;333083;209799;3378408;271441;3378408;3378408;3810655;136182;4626046
1891868;453;453-454;14;2022;62798;2656919;1355977;0;989;41667;0;205553;28199;22581;28057;17027;5760;645891;89570;82269;0;0;188414;594164;218091;4429720,4;1300942;29;0;29;0;0;0;29;0;0;8;21;0;0;0;0;0;0;8;21;594164;106831;700995;97172,64;0;0;798167,64;372775;647254;1756940,123;510014,5;1756940;1819738;3417674;34383;4341102
995430;453;453-454;14;2013;0;980256;214717;130;0;40120;0;34200;11122;3771;9434;25343;1794;37345;0;31009;0;0;20449;212359;92503;4395027,896;765539;15;0;14;1;0;0;15;0;0;1;13;0;1;0;0;0;0;1;14;198202;52191;246914;35424,32;0;14157;296495,32;2663386;3012831;3367707;2838108,5;3367707;3367707;3634731;242533;4206971
1226804;453;453-454;14;1995;0;1949087;244006,5;0;8213;57682;0;92730;10420;6663;9932;10971;686;14782;0;23018;0;0;8909,5;713144;283014;4383795,733;1705080,5;20;1;20;0;0;1;22;0;1;6;14;0;0;0;0;1;0;7;15;706059;162806;868865;105327,68;0;0;974192,68;1089220;1152454;2387644;1120837;2387644;2387644;2733005;303183;4063515
992773;453;453-454;14;2004;0;1256333;148492;0;0;37942;0;26159;2551;0;6530;9003;572;8472;32994;17508;0;0;6761;382316;172204;4357791;1107841;11;0;11;0;0;0;11;0;0;4;7;0;0;0;0;0;0;4;7;382316;109851;492167;53233,96;0;0;545400,96;713576;738102;3101458;725839;3101458;3101458;3313307;91939;3982724
989806;453;453-454;14;2011;0;1261325;375066;242;68;122011;0;121768;5280;10108;18193;17529;6139;5092;5433;25442;0;0;37761;422310;153955;4315667,742;886259;28;0;28;0;0;1;29;0;0;6;22;0;0;0;0;1;0;7;22;417806;74996;492802;69603,08;0;0;562405,08;2183215;2229825;3101281;2206520;3101281;3101281;3565423;298364;4510010
992969;453;453-454;14;2011;522203;1444306;503289,5;0;0;226881;160180;58632;0;0;6930;5319;2310;436;1300;23310;0;4922;13069,5;525256;232900;4296878,469;941016,5;11;0;11;0;0;0;11;0;0;4;7;0;0;0;0;0;0;4;7;525256;117528;642784;98173,28;0;0;740957,28;336066;384682;2377309,449;360374;2377308;2899511;3488460;30937;4301903
1010358;453;453-454;14;2015;0;1477078;295758;0;0;22520;0;125654;2682;210;21799;5201;1607;9976;34145;45939;0;0;26025;445663;181520;4273867;1181320;14;0;0;14;0;0;14;0;0;0;0;7;7;0;0;0;0;7;7;0;89965;0;79999,96;0;445663;525662,96;456871;451772;2796789;454321,5;2796789;2796789;3162304;47089;3856331
1229239;453;453-454;14;2014;0;1788192;393559;0;1334;175480;0;120000;18565;11218;14306;4724;1489;11898;11256;14124;0;0;9165;824905;293725;4259041,919;1394633;27;0;27;0;0;0;27;0;0;14;13;0;0;0;0;0;0;14;13;824905;152493;977398;114754,08;0;0;1092152,08;3692015;4098941;2517789;3895478;2517789;2517789;2975228;172720;4328284
992273;453;453-454;14;2010;0;2090921;925446,5;0;0;498905;0;0;21630;87841;28254;6778;854;314;237;190482;86701;0;3450,5;545290;240013;4105480,686;1165474,5;22;1;22;0;0;1;24;0;1;7;15;0;0;0;0;0;1;7;17;537808;125962;663770;100895,48;0;0;764665,48;901738;915919;1967499;908828,5;1967499;1967499;2911893;196186;3979916
995331;453;453-454;14;1972;0;1560143;339121,5;0;1262;25467;138103;83000;1025;10992;5861;4722;1334;60144;0;1409;0;0;5802,5;277230;114981;4075360;1221021,5;11;1;11;0;0;0;12;0;1;5;6;0;0;0;0;0;0;5;7;277230;66452;343682;41876,76;0;0;385558,76;2045670;1637453;2515217;1841561,5;2515217;2515217;2895176;0;3308933
1657945;453;453-454;14;1992;0;936508;335915,5;3865;6850;46852;16486;97389;4849;6747;21450;1753;12487;6865;28486;18674;0;0;63162,5;244729;90979;4016437,392;600592,5;15;2;15;0;0;0;17;1;1;2;13;0;0;0;0;0;0;3;14;244729;43559;288288;42119,04;0;0;330407,04;956423;886147;3032870;921285;3032870;3032870;3470441;77986;3911884
1660533;453;453-454;14;2004;0;618495;173745,5;0;0;8837;78773;37273;4020;814;5608;1925;469;1704;4020;8644;0;0;21658,5;52230;17638;4001920,181;444749,5;3;0;3;0;0;0;3;0;0;2;1;0;0;0;0;0;0;2;1;52230;12188;64418;4211,84;0;0;68629,84;764529;1401101;3430368;1082815;3430368;3430368;3666243;361795;4111567
991834;453;453-454;14;1993;0;646694;139232,5;1288;0;13151;0;19200;5667;3329;12066;17777;3852;19477;1613;11601;0;0;30211,5;128317;55253;3944930;507461,5;8;2;8;0;0;0;10;1;1;2;6;0;0;0;0;0;0;3;7;128317;30752;159069;21497,72;0;0;180566,72;3389667;1872932;3298236;2631299,5;3298236;3298236;3520362;71870;3791136
1009450;453;453-454;14;1989;0;1160620;377276;0;0;10982;13106;123596;1198;42487;25516;9158;21115;42994;2792;18807;543;0;64982;140468;51533;3939016;783344;8;0;0;8;0;0;8;0;0;0;0;3;5;0;0;0;0;3;5;0;26380;0;21833,88;0;140468;162301,88;201246;765629;2778396;483437,5;2778396;2778396;3238697;77310;3521166
1007952;453;453-454;14;1976;0;3185612;1752317;0;0;114885;0;351545;25991;5572;32787;15959;7928;2371;19025;18485;0;0;30102;346973;118686;3772885;1433295;3;2;3;0;29;0;34;1;1;1;2;0;0;5;24;0;0;7;27;346973;52286;399259;57555,92;1127667;0;456814,92;933095;1012182;587273;972638,5;587273;587273;1386928;37559;3021080
994153;453;453-454;14;1997;352879;1505691;429036;0;450;23000;3935;228000;5800;11760;15600;13500;2040;34889;0;30000;15000;0;45062;409738;182164;3711183;1076655;23;0;23;0;0;2;25;0;0;9;14;0;0;0;0;1;1;10;15;381898;78840;460738;94724,64;0;0;555462,64;629226;750050;1852613,512;689638;1852613;2205492;2700321;127355;3454467
1218441;453;453-454;14;1989;429492;1481401;68306;810;0;11472;0;9000;12385;0;11435;5835;5712;1002;0;0;0;0;10655;364637;130379;3628862;1413095;21;0;21;0;0;0;21;0;0;10;11;0;0;0;0;0;0;10;11;364637;68202;432839;53850,36;0;0;486689,36;1668403;2839432;1717969,191;2253917,5;1717969;2147461;2256132;92569;2981856
993953;453;453-454;14;1986;0;1247248;420319,5;0;262;41734;0;137179;54073;3440;10171;14393;5402;14897;2000;85158;0;0;51610,5;352915;136340;3592702,232;826928,5;11;0;11;0;0;0;11;0;0;3;8;0;0;0;0;0;0;3;8;352915;79614;432529;48881,52;0;0;481410,52;791603;663286;2298401;727444,5;2298401;2298401;2774345;50669;3427932
1658080;453;453-454;14;1991;543911;1857635;254686,5;0;0;32500;0;134919;4385;6542;22524;10116;2576;3558;1751;27469;0;0;8346,5;412608;140732;3531142,337;1602948,5;19;0;5;14;0;0;19;0;0;4;1;4;10;0;0;0;0;8;11;193059;78147;229196;53725,8;0;219549;502470,8;2888743;2859237;1082544,189;2873990;1082544;1626455;1937532;309968;2892691
992522;453;453-454;14;1992;0;1017844;164892;2483;499;5281;0;57182;7949;4965;3095;8080;1054;22549;2637;27033;0;0;22085;197089;78274;3517271,135;852952;9;0;9;0;0;0;9;0;0;4;5;0;0;0;0;0;0;4;5;197089;41152;238241;31896,08;0;0;270137,08;959846;944054;2546377;951950;2546377;2546377;2780147;339457;3406843
1222442;453;453-454;14;1995;0;658404;871760,5;0;0;52592;0;573570;4139;10211;51271;16564;15453;17216;0;49246;0;0;81498,5;413882;150679;3461077,318;-213356,5;21;1;21;0;0;1;23;1;0;9;12;0;0;0;0;0;1;10;13;409136;73439;482575;67463,52;0;0;550038,52;1831452;883280;2849624;1357366;2849624;2849624;3862237;173920;4688407
993396;453;453-454;14;2001;0;716936;143992,5;0;0;33600;0;0;0;4240;39600;2100;3360;4650;0;48520;0;0;7922,5;458458;171556;3416340;572943,5;21;0;21;0;0;0;21;0;0;7;14;0;0;0;0;0;0;7;14;458458;80963;539421;77524,28;0;0;616945,28;634361;198823;2699404;416592;2699404;2699404;2865019;12487;3542952
994391;453;453-454;14;2010;0;1027720;207501,5;960;10000;8120;125595;0;36675;2445;5319;7969;899;3671;0;2034;0;0;3814,5;316468;118202;3383354,188;820218,5;10;0;10;0;0;0;10;0;0;4;6;0;0;0;0;0;0;4;6;316468;56995;373463;54061,4;0;0;427524,4;1165399;1492000;2402586;1328699,5;2402586;2402586;2649027;224043;3353472
1228322;453;453-454;14;1999;0;1094211;157727;75;0;25663;0;45944;2476;497;11817;20829;6012;603;0;38429;0;0;5382;355863;138893;3377121,097;936484;18;0;18;0;0;0;18;0;0;3;15;0;0;0;0;0;0;3;15;355863;76220;432083;55190,84;0;0;487273,84;1777522;1382798;2235860;1580160;2235860;2235860;2454882;72218;3036664
991445;453;453-454;14;2000;0;461417;41972,5;0;0;9185;0;0;0;0;7153;1113;9291;10610;880;1633;0;0;2107,5;251805;106187;3314933;419444,5;15;1;15;0;0;0;16;1;0;2;13;0;0;0;0;0;0;3;13;251805;47458;299263;49489;0;0;348752;1226216;2853516;2853516;2039866;2853516;2853516;2930880;800;3304072
1228526;453;453-454;14;1990;0;939930;135667;0;0;34104;400;51608;3548;0;10373;11499;3355;3118;98;6454;0;1250;9860;385069;182283;3247409,212;804263;16;0;16;0;0;0;16;0;0;5;11;0;0;0;0;0;0;5;11;385069;92800;477869;76930,04;0;0;554799,04;998806;1094291;2354433;1046548,5;2354433;2354433;2564525;42161;3218270
1661223;453;453-454;14;1993;0;717579;134974,5;0;2038;9635;0;52320;0;1497;10251;7416;1531;9006;0;16514;0;0;24766,5;211400;89676;3246619;582604,5;14;0;14;0;0;0;14;0;0;6;8;0;0;0;0;0;0;6;8;211400;39806;251206;45306;0;0;296512;752000;823000;2529040;787500;2529040;2529040;2700179;38441;3063317
1767967;453;453-454;14;1985;3455;1360624;246530,5;0;0;39830;0;0;28152;8737;31033;8616;3322;9584;40030;45472;0;0;31754,5;500470;185567;3239433;1114093,5;21;0;4;17;0;0;21;0;0;2;2;8;9;0;0;0;0;10;11;147442;93904;172506;80857,8;0;353028;606391,8;666180;469691;1875354,006;567935,5;1875354;1878809;2232862;0;2944952
1889321;453;453-454;14;1987;0;817290;192014;0;353;65109;16922;0;1860;1200;6689;13219;2290;1786;1975;20086;0;0;60525;245341;86832;3228491,937;625276;13;0;13;0;0;0;13;0;0;7;6;0;0;0;0;0;0;7;6;245341;44480;289821;36851,12;0;0;326672,12;785813;723093;2364154;754453;2364154;2364154;2695817;73317;3147792
1009322;453;453-454;14;2002;8806;1011528;428805;0;2826;53428;0;264208;9666;15071;30283;11108;4850;5864;5303;17421;0;0;8777;416138;186439;3215436;582723;22;0;0;22;0;1;23;0;0;0;0;7;15;0;0;1;0;8;15;0;105356;0;71538,92;0;406191;477729,92;1147000;1060154;2195102,008;1103577;2195102;2203908;2695896;155516;3522407
995126;453;453-454;14;2008;0;1156214;189754,5;0;0;49277;80;57312;8528;2905;15551;7355;3404;8710;6210;16180;0;0;14242,5;269323;126056;3212471;966459,5;12;0;3;9;0;1;13;0;0;1;2;4;5;0;0;0;1;5;8;132781;67730;164570;52092,64;0;128364;345026,64;750569;533118;2056257;641843,5;2056257;2056257;2270821;259059;2955471
1228912;453;453-454;14;2016;0;717459;79840,5;603;0;21247;0;25000;50;0;5168;9652;2100;597;0;6904;0;0;8519,5;213562;98232;3060930;637618,5;7;0;7;0;0;0;7;0;0;3;4;0;0;0;0;0;0;3;4;213562;51989;265551;40636,28;0;0;306187,28;374327;267551;2343471;320939;2343471;2343471;2495235;153858;2968949
1225852;453;453-454;14;1991;0;1384025;190395,5;276;5739;37870;0;21593;5076;3501;20380;11638;7526;10127;33366;18343;0;0;14960,5;355103;121045;2998324,59;1193629,5;17;0;17;0;0;0;17;0;0;5;12;0;0;0;0;0;0;5;12;355103;68899;424002;45076;0;0;469078;1934630;1512253;1567255;1723441,5;1567255;1567255;1802524;60779;2394348
992359;453;453-454;14;2009;0;511804;155562,5;25;0;15600;18637;13200;6655;587;500;0;221;61423;3881;2182;0;0;32651,5;110783;41825;2998023;356241,5;3;0;3;0;0;0;3;0;0;1;2;0;0;0;0;0;0;1;2;110783;25217;136000;14011,28;0;0;150011,28;1209477;1117857;2486219;1163667;2486219;2486219;2729836;198444;3083841
1228602;453;453-454;14;2014;0;1551213;381372,5;240;0;234486;50421;30037;0;2184;1637;6943;776;5762;0;26040;0;0;22846,5;277723;113313;2956817,987;1169840,5;11;0;11;0;0;0;11;0;0;3;8;0;0;0;0;0;0;3;8;277723;57843;335566;48061,76;0;0;383627,76;1001806;1059101;1452563;1030453,5;1452563;1452563;1896510;195277;2502143
990954;453;453-454;14;1984;0;884292;130928,5;0;696;36157;0;39866;880;2492;8831;13033;3170;6740;0;3995;0;10718;4350,5;225320;97276;2924932;753363,5;10;0;10;0;0;0;10;0;0;2;8;0;0;0;0;0;0;2;8;225320;55390;280710;36818;0;0;317528;2658123;2708105;2040640;2683114;2040640;2040640;2216476;321524;2877398
990859;453;453-454;14;1996;0;1160305;322268,5;0;0;87748;0;63000;44383;2232;13971;11043;5950;2000;1950;52016;0;0;37975,5;612339;248217;2919974,451;838036,5;31;0;0;31;0;1;32;0;0;0;0;6;25;0;0;0;1;6;26;0;135800;0;98869,48;0;601435;700304,48;1736750;2423891;1712626;2080320,5;1712626;1712626;2101577;174728;3175585
1226629;453;453-454;14;2003;0;862393;112453,5;44;0;24960;12843;784;15169;5386;5501;13315;883;12871;270;0;0;0;20427,5;337245;142017;2903742,215;749939,5;10;0;10;0;0;0;10;0;0;3;7;0;0;0;0;0;0;3;7;337245;77978;415223;56068,52;0;0;471291,52;1909086;2439643;1994306;2174364,5;1994306;1994306;2164240;100466;2751566
1769264;453;453-454;14;2017;0;1320028;119862,5;279;827;36497;0;34223;5093;2027;6079;7783;2173;15253;400;720;0;0;8508,5;449013;216074;2868511,703;1200165,5;15;0;15;0;0;0;15;0;0;4;11;0;0;0;0;0;0;4;11;449013;126756;575769;78445,04;0;0;654214,04;812183;1182526;1501441;997354,5;1501441;1501441;1669237;108046;2568430
1659729;453;453-454;14;2001;956604;1182773;306643,5;0;0;53611;0;37347;22548;7159;29517;7356;8820;40481;5130;93797;0;0;877,5;571188;239138;2845546,369;876129,5;30;0;30;0;0;1;31;0;0;5;25;0;0;0;0;0;1;5;26;560748;139168;699916;87774,32;0;0;787690,32;444983;665144;753130,7234;555063,5;753129;1709733;2061593;361773;3276675
1223509;453;453-454;14;1990;0;537399;96305;0;0;27606;913;0;21695;2537;7089;4411;856;858;0;16384;0;0;13956;234521;83827;2811960,881;441094;6;2;6;0;0;0;8;1;1;2;4;0;0;0;0;0;0;3;5;234521;41965;276486;36786,72;0;0;313272,72;676978;686466;2321522;681722;2321522;2321522;2472169;17659;2818373
994536;453;453-454;14;1984;0;615337;106028,5;0;244;4427;0;46800;8750;4439;5461;16012;4892;7736;0;1740;0;0;5527,5;76651;33060;2778568,395;509308,5;5;0;5;0;0;0;5;0;0;1;4;0;0;0;0;0;0;1;4;76651;18051;94702;13068,6;0;0;107770,6;716563;586689;2210192;651626;2210192;2210192;2355958;0;2475350
1891550;453;453-454;14;2019;0;872015;85786,5;136;0;3718;0;26718;0;473;2717;7777;1911;25391;0;8434;0;0;8511,5;219463;115995;2695777;786228,5;14;0;14;0;0;0;14;0;0;3;11;0;0;0;0;0;0;3;11;219463;66651;286114;44917,2;0;0;331031,2;260020;114116;1823762;187068;1823762;1823762;1921730;15795;2291761
990924;453;453-454;14;2004;0;1443643;427677;0;0;0;0;240000;9727;31189;16727;32338;5356;50730;0;0;0;39987;1623;535460;229828;2651482,548;1015966;26;0;14;12;0;1;27;0;0;5;9;2;10;0;0;0;1;7;20;361490;99328;424372;118554,64;0;168170;711096,64;1577068;1534528;1160800;1555798;1160800;1160800;1605697;77331;2482099
1891399;453;453-454;14;2015;0;964105;511385,5;1463;0;19347;0;121476;9699;2671;27805;8869;6325;4243;12293;281974;0;0;15220,5;318404;133870;2612845,986;452719,5;20;2;20;0;0;0;22;1;1;7;13;0;0;0;0;0;0;8;14;318404;75169;393573;51568,84;0;0;445141,84;2671564;2996162;1601702;2833863;1601702;1601702;2153965;264966;2905880
1660775;453;453-454;14;1992;26909;1102131;308507,5;0;0;52931;0;124381;13808;29505;18024;9266;545;12108;4429;21594;0;0;21916,5;316836;135987;2571379,383;793623,5;11;1;11;0;0;0;12;1;0;3;8;0;0;0;0;0;0;4;8;316836;75926;392762;52697,56;0;0;445459,56;885148;907017;1489303,03;896082,5;1489303;1516212;1885022;37986;2410777
1010148;453;453-454;14;2008;0;673089;240349,5;0;3689;17127;39165;44513;3478;5404;21918;11059;2888;23835;5494;9210;0;0;52569,5;184706;85921;2552543,109;432739,5;8;1;8;0;0;0;9;1;0;2;6;0;0;0;0;0;0;3;6;184706;51917;236623;29866,72;0;0;266489,72;949327;1187109;1832416;1068218;1832416;1832416;2149915;40832;2474071
1228512;453;453-454;14;2000;0;1453198;422197,5;405;0;192483;0;42000;74885;2210;10534;18230;4614;10500;0;18729;0;0;47607,5;446262;178125;2539592,921;1031000,5;15;0;15;0;0;0;15;0;0;5;10;0;0;0;0;0;0;5;10;446262;101706;547968;66462,2;0;0;614430,2;4171137;4949969;1133359;4560553;1133359;1133359;1665045;296217;2605637
1227327;453;453-454;14;2008;0;879247;322446;120;0;16289;0;70645;7802;26381;22100;23764;13290;222;0;32884;0;0;108949;137812;52189;2523540;556801;6;0;6;0;0;0;6;0;0;1;5;0;0;0;0;0;0;1;5;137812;30083;167895;19018,16;0;0;186913,16;449190;579697;1644293;514443,5;1644293;1644293;2077280;0;2284273
