KEYPPAL_L|KEYPPAL|NUM_LOTE|COB_TIPO|LOTE_TIPO|CUL_TIPO|ESTAB_TIPO|RIEGO_SN|CANT_CUL|CTL3_AGR_LCT_PAS|CTL3_COB_CULT_PAS|CTL4_ANO_COB_PAS|CTL4_AGR_LCT_FUT|LOT_OBS
B101CFC61724A921DA2478257248D15F02|B101CFC61724A921DA2478257248D15F|02|2|1|3|1|2|3|2|9||2|
B101CFC61724A921E5DA76A394CA1EA901|B101CFC61724A921E5DA76A394CA1EA9|01|2|1|1|1|2|1|2|9||2|
B101CFC61724A921F121ED6572CF8C6101|B101CFC61724A921F121ED6572CF8C61|01|2|1|3|1|2|2|2|9||2|
B101CFC61724A921F121ED6572CF8C6102|B101CFC61724A921F121ED6572CF8C61|02|5|1|1|1|2|1|2|5||2|
B101CFC61724A921FA9884E1D605CD7801|B101CFC61724A921FA9884E1D605CD78|01|2|1|2|1|2|4|2|9||2|
B10931B27D95DB6C29294DC3AAAEFB7501|B10931B27D95DB6C29294DC3AAAEFB75|01|5|1|1|1|2|1|2|5||2|
B10931B27D95DB6C3B5A1681EF5E535201|B10931B27D95DB6C3B5A1681EF5E5352|01|1|1|1|1|2|1|2|5||2|
B10931B27D95DB6C3B5A1681EF5E535202|B10931B27D95DB6C3B5A1681EF5E5352|02|5|1|1|1|2|1|2|5||2|PASTO PARA LA VENTA
B10931B27D95DB6C3B5A1681EF5E535203|B10931B27D95DB6C3B5A1681EF5E5352|03|2|1|1|1|2|1|2|9||2|
B10931B27D95DB6C3B5A1681EF5E535204|B10931B27D95DB6C3B5A1681EF5E5352|04|2|1|1|1|2|1|2|9||2|
B10931B27D95DB6C52475D204C315D8601|B10931B27D95DB6C52475D204C315D86|01|2|1|1|1|2|1|2|9||2|
B10931B27D95DB6C52475D204C315D8602|B10931B27D95DB6C52475D204C315D86|02|2|1|1|1|2|1|2|9||2|
B10931B27D95DB6C52475D204C315D8603|B10931B27D95DB6C52475D204C315D86|03|5|1|1|1|2|1|2|5||2|
B10931B27D95DB6C540F76866DB39ABB01|B10931B27D95DB6C540F76866DB39ABB|01|2|1|1|1|2|1|2|9||2|SE REALIZA ZOCA AL CULTIVO Y DEMORA  2 ANOS PARA VOLVER A PRODUCIR
B10931B27D95DB6C540F76866DB39ABB02|B10931B27D95DB6C540F76866DB39ABB|02|5|1|1|1|1|1|2|5||2|PASTURAS SON VENDIDAS
B10931B27D95DB6C906F169AEF8D796201|B10931B27D95DB6C906F169AEF8D7962|01|5|1|1|1|2|1|2|5||2|
B10931B27D95DB6C97A927E28D907C6901|B10931B27D95DB6C97A927E28D907C69|01|2|1|1|1|2|1|2|9||2|
B10931B27D95DB6C97A927E28D907C6902|B10931B27D95DB6C97A927E28D907C69|02|5|1|1|1|2|1|2|5||2|SE USA PARA LA VENTA
B10931B27D95DB6CF8949C413FE11FC901|B10931B27D95DB6CF8949C413FE11FC9|01|5|1|1|1|2|1|2|5||2|
B10931B27D95DB6CF8949C413FE11FC902|B10931B27D95DB6CF8949C413FE11FC9|02|2|1|1|1|2|1|2|9||2|
B1185126A649BBF54093B6C2811270FA01|B1185126A649BBF54093B6C2811270FA|01|2|1|1|1|2|1|2|9||2|
B1185126A649BBF54093B6C2811270FA02|B1185126A649BBF54093B6C2811270FA|02|1|1|1|1|2|1|2|6||2|
B1192038C666470B3B8D0012F21A679501|B1192038C666470B3B8D0012F21A6795|01|3|2|1|1|2|1|2|||2|EL PRODUCTOR NO A VUELTO A SEMBRAR POR RESTRICCIONES IMPUESTAS POR CORPOBOYACA
B1192038C666470B6FDDF79041EAB86801|B1192038C666470B6FDDF79041EAB868|01|1|1|1|1|2|1|1||||LOTE UNO IGUAL LOTE DOS
B1192038C666470B6FDDF79041EAB86802|B1192038C666470B6FDDF79041EAB868|02||2|1|1|2|1|2|||2|EL PRODUCTOR NO ASPIRA A SEMBRAR MAS POR LAS RESTRICCIONES DE CORPOBOYACA
B1192038C666470B6FDDF79041EAB86803|B1192038C666470B6FDDF79041EAB868|03|3|2|1|1|2|1|2|||2|
B1192038C666470B6FDDF79041EAB86804|B1192038C666470B6FDDF79041EAB868|04|5|1|1|1|2|1|2|5||2|
B1192038C666470B82B549691A8633BC01|B1192038C666470B82B549691A8633BC|01|5|1|1|1|2|1|2|5||2|
B1192038C666470BA0B63956C02247E601|B1192038C666470BA0B63956C02247E6|01|5|1|1|1|2|1|2|5||2|
B1192038C666470BCE9D79EF58A56B5901|B1192038C666470BCE9D79EF58A56B59|01|1|1|1|1|2|1|2|5||2|ENTRE JUNIO 2018 Y DICIEMBRE EL LOTE ERA PASTO PERIODO VEGETATIVO LARGO POR ALTURA
B1192038C666470BCE9D79EF58A56B5902|B1192038C666470BCE9D79EF58A56B59|02|1|1|1|1|2|1|2|5||2|PASADO PASTOS
B1192038C666470BCE9D79EF58A56B5903|B1192038C666470BCE9D79EF58A56B59|03|1|1|1|1|2|1|2|5||2|PASADO PASTOS
B1192038C666470BCE9D79EF58A56B5904|B1192038C666470BCE9D79EF58A56B59|04|5|1|1|1|2|1|2|5||2|
B1192038C666470BD0BAF85A79A4608B01|B1192038C666470BD0BAF85A79A4608B|01|1|1|1|1|2|1|1||||LOTE 1 IGUAL LOTE 2
B1192038C666470BD0BAF85A79A4608B02|B1192038C666470BD0BAF85A79A4608B|02||2|1|1|2|1|2|||2|LOTE 1 IGUAL LOTE 2
B1192038C666470BD0BAF85A79A4608B03|B1192038C666470BD0BAF85A79A4608B|03|1|1|1|1|2|1|2|5||2|PASADO PASTO
B1192038C666470BD0BAF85A79A4608B04|B1192038C666470BD0BAF85A79A4608B|04|5|1|1|1|2|1|2|5||2|
B1192038C666470BEE6CE867970D507C01|B1192038C666470BEE6CE867970D507C|01|3|2|1|1|2|1|2|||2|PASADO PASTO
B1192038C666470BEE6CE867970D507C02|B1192038C666470BEE6CE867970D507C|02|3|2|1|1|2|1|2|||2|PASADO PASTO
B1192038C666470BEE6CE867970D507C03|B1192038C666470BEE6CE867970D507C|03|1|1|1|1|2|1|1||||
B1192038C666470BEE6CE867970D507C04|B1192038C666470BEE6CE867970D507C|04||2|1|1|2|1|2|||2|LOTE 3 IGUAL LOTE 4
B1192038C666470BEE6CE867970D507C05|B1192038C666470BEE6CE867970D507C|05|1|1|1|1|2|1|2|5||2|PASADO PASTOS
B1192038C666470BEE6CE867970D507C06|B1192038C666470BEE6CE867970D507C|06|1|1|1|1|2|1|2|5||2|PASADO PASTO
B1192038C666470BEE6CE867970D507C07|B1192038C666470BEE6CE867970D507C|07|1|1|1|1|2|1|2|5||2|PASADO PASTO
B1192038C666470BEE6CE867970D507C08|B1192038C666470BEE6CE867970D507C|08|5|1|1|1|2|1|2|5||2|
B12A388401EA24C83D0B6804769EA3EC01|B12A388401EA24C83D0B6804769EA3EC|01|2|1|1|1|3|1|2|9||2|NO HAY LOTES CON CULTIVOS TRANSITORIOS PASADOS
B12A388401EA24C83D0B6804769EA3EC02|B12A388401EA24C83D0B6804769EA3EC|02|2|1|1|1|3|1|2|9||2|NO HAY LOTES CON CULTIVOS TRANSITORIOS PASADOS
B12A388401EA24C89E72F45F5910E2E901|B12A388401EA24C89E72F45F5910E2E9|01|5|1|1|1|2|1|2|5||2|
B12A388401EA24C89E72F45F5910E2E902|B12A388401EA24C89E72F45F5910E2E9|02|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8A40968A2E39253AA01|B12A388401EA24C8A40968A2E39253AA|01|5|1|1|1|1|1|2|5||2|
B12A388401EA24C8BED95A5D84A3800301|B12A388401EA24C8BED95A5D84A38003|01|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8BED95A5D84A3800302|B12A388401EA24C8BED95A5D84A38003|02|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8BF5C4679D659FE9001|B12A388401EA24C8BF5C4679D659FE90|01|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8BF5C4679D659FE9002|B12A388401EA24C8BF5C4679D659FE90|02|2|1|1|1|1|1|2|5||2|
B12A388401EA24C8C183EB35BFF7A3C201|B12A388401EA24C8C183EB35BFF7A3C2|01|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8C183EB35BFF7A3C202|B12A388401EA24C8C183EB35BFF7A3C2|02|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8C183EB35BFF7A3C203|B12A388401EA24C8C183EB35BFF7A3C2|03|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8C8C9660E4612C29E01|B12A388401EA24C8C8C9660E4612C29E|01|5|1|1|1|2|1|2|5||2|
B12A388401EA24C8DE1046568D18013D01|B12A388401EA24C8DE1046568D18013D|01|5|1|1|1|2|1|2|5||2|
B12E89FED028B7C457B41126574105D401|B12E89FED028B7C457B41126574105D4|01|2|1|2|1|2|3|2|9||2|
B12E89FED028B7C4762752360A0FDACA01|B12E89FED028B7C4762752360A0FDACA|01|2|1|2|1|2|3|2|9||2|
B12E89FED028B7C4762752360A0FDACA02|B12E89FED028B7C4762752360A0FDACA|02|2|1|1|1|2|1|2|9||2|
B12E89FED028B7C4851C6BA31071756E01|B12E89FED028B7C4851C6BA31071756E|01|2|1|2|1|2|3|2|9||2|
B12E89FED028B7C4914653A10714DF4E01|B12E89FED028B7C4914653A10714DF4E|01|2|1|2|1|2|3|2|9||2|
B131725C3B2971573D245559B721BD1401|B131725C3B2971573D245559B721BD14|01|5|1|1|1|2|1|2|5||2|NUNCA SE HA SEMBRADO NINGUN CULTIVO
B131725C3B297157D750F128DA9222A001|B131725C3B297157D750F128DA9222A0|01|1|1|1|1|2|1|2|6||2|
B131725C3B297157D750F128DA9222A002|B131725C3B297157D750F128DA9222A0|02|1|1|1|1|2|1|1|1||2|
B131725C3B297157D750F128DA9222A003|B131725C3B297157D750F128DA9222A0|03|2|1|1|1|2|1|2|6||2|
B131725C3B297157D750F128DA9222A004|B131725C3B297157D750F128DA9222A0|04|5|1|1|1|2|1|2|6||2|
B131725C3B297157D750F128DA9222A005|B131725C3B297157D750F128DA9222A0|05|5|1|1|1|2|1|2|9||2|
B131725C3B297157D750F128DA9222A006|B131725C3B297157D750F128DA9222A0|06|1|2|1|1|2||2|6||2|ADICION LOTE DE CULTIVO PASADO POR LLAMADA
B13A2048C707CCF60C5C02BD588BB01E01|B13A2048C707CCF60C5C02BD588BB01E|01|5|1|1|1|2|1|2|9||2|NINGUNA
B13A2048C707CCF6123150866460BB1001|B13A2048C707CCF6123150866460BB10|01|1|1|1|1|2|1|1||||
B13A2048C707CCF6123150866460BB1002|B13A2048C707CCF6123150866460BB10|02||2|1|1|2|1|2|||2|NINGUNA
B13A2048C707CCF6123150866460BB1003|B13A2048C707CCF6123150866460BB10|03|1|1|1|1|2|1|1||||
B13A2048C707CCF6123150866460BB1004|B13A2048C707CCF6123150866460BB10|04||2|1|1|2|1|2|||2|PERMANECE CON AGUA EN SEGUNDO SEMESTRE
B13A2048C707CCF6123150866460BB1005|B13A2048C707CCF6123150866460BB10|05|1|1|1|1|2|1|1||||NINGUNA
B13A2048C707CCF6123150866460BB1006|B13A2048C707CCF6123150866460BB10|06||2|1|1|2|1|2|||2|NINGUNA
B13A2048C707CCF6123150866460BB1007|B13A2048C707CCF6123150866460BB10|07|2|1|1|1|2|1|2|9||2|NINGUNA
B13A2048C707CCF6123150866460BB1008|B13A2048C707CCF6123150866460BB10|08|1|1|2|1|2|2|2|6||2|NINGUNA
B13A2048C707CCF653AC81D551EE18A401|B13A2048C707CCF653AC81D551EE18A4|01|2|1|1|1|2|1|2|9||2|
B13A2048C707CCF653AC81D551EE18A402|B13A2048C707CCF653AC81D551EE18A4|02|5|1|1|1|2|1|2|5||2|
B13A2048C707CCF654191E37E99AC3D101|B13A2048C707CCF654191E37E99AC3D1|01|1|1|1|1|2|1|2|5||2|EL PASADO DEL LOTE ES PASTO
B13A2048C707CCF654191E37E99AC3D102|B13A2048C707CCF654191E37E99AC3D1|02|5|1|1|1|2|1|2|9||2|NINGUNA
B13A2048C707CCF66129D371F5B2819301|B13A2048C707CCF66129D371F5B28193|01|1|1|1|1|3|1|1||||
B13A2048C707CCF66129D371F5B2819302|B13A2048C707CCF66129D371F5B28193|02||2|1|1|3|1|2|||2|
B13A2048C707CCF66129D371F5B2819303|B13A2048C707CCF66129D371F5B28193|03|2|1|1|1|3|1|2|9||2|
B13A2048C707CCF66129D371F5B2819304|B13A2048C707CCF66129D371F5B28193|04|5|1|1|1|3|1|2|5||2|
B13A2048C707CCF662E2E8BB466E748D01|B13A2048C707CCF662E2E8BB466E748D|01|5|1|1|1|2|1|2|9||2|NINGUNA
B13A2048C707CCF66A6D2E56F706F4A401|B13A2048C707CCF66A6D2E56F706F4A4|01|1|1|2|1|2|2|1||||NINGUNA
B13A2048C707CCF66A6D2E56F706F4A402|B13A2048C707CCF66A6D2E56F706F4A4|02||2|1|1|2|1|2|||2|NINGUNA
B13A2048C707CCF66A6D2E56F706F4A403|B13A2048C707CCF66A6D2E56F706F4A4|03|1|1|1|1|2|1|1||||NINGUNA
B13A2048C707CCF66A6D2E56F706F4A404|B13A2048C707CCF66A6D2E56F706F4A4|04||2|1|1|2|1|2|||2|NINGUNA
B13A2048C707CCF66A6D2E56F706F4A405|B13A2048C707CCF66A6D2E56F706F4A4|05|3|2|1|1|2|1|2|||2|SEMBRARA PLATANO EN AGOSTO
B13A2048C707CCF67837F072BF41DEBD01|B13A2048C707CCF67837F072BF41DEBD|01|1|1|1|1|2|1|2|6||2|NINGUNA
B13A2048C707CCF67837F072BF41DEBD02|B13A2048C707CCF67837F072BF41DEBD|02|1|1|1|1|2|1|1||||NINGUNA
B13A2048C707CCF67837F072BF41DEBD03|B13A2048C707CCF67837F072BF41DEBD|03||2|1|1|2|1|2|||2|NINGUNA
B13A2048C707CCF67837F072BF41DEBD04|B13A2048C707CCF67837F072BF41DEBD|04|5|1|1|1|2|1|2|9||2|NINGUNA
B13A2048C707CCF67837F072BF41DEBD05|B13A2048C707CCF67837F072BF41DEBD|05|2|1|1|1|3|1|2|9||2|NINGUNA
B13A2048C707CCF6982BE95E8607D3F401|B13A2048C707CCF6982BE95E8607D3F4|01|1|1|1|1|2|1|1||||NINGUNA
B13A2048C707CCF6982BE95E8607D3F402|B13A2048C707CCF6982BE95E8607D3F4|02||2|1|1|2|1|2|||2|PIENSA SEMBRAR MAIZ EN AGOSTO PARA SILO
B13A2048C707CCF6982BE95E8607D3F403|B13A2048C707CCF6982BE95E8607D3F4|03|2|1|1|1|2|1|2|6||2|NINGUNA
B13A2048C707CCF6982BE95E8607D3F404|B13A2048C707CCF6982BE95E8607D3F4|04|5|1|1|1|2|1|2|9||2|NINGUNA
B13A2048C707CCF6AB665AB5081FD42D01|B13A2048C707CCF6AB665AB5081FD42D|01|5|1|1|1|3|1|2|5||2|
B13A2048C707CCF6AD7D4CBCA45CFCD601|B13A2048C707CCF6AD7D4CBCA45CFCD6|01|5|1|1|1|2|1|2|9||2|NINGUNA
B13A2048C707CCF6B6A95A62F23DFFDB01|B13A2048C707CCF6B6A95A62F23DFFDB|01|1|1|1|1|3|1|1||||
B13A2048C707CCF6B6A95A62F23DFFDB02|B13A2048C707CCF6B6A95A62F23DFFDB|02||2|1|1|3|1|2|||2|
B13A2048C707CCF6B6A95A62F23DFFDB03|B13A2048C707CCF6B6A95A62F23DFFDB|03|1|1|1|1|3|1|1||||
B13A2048C707CCF6B6A95A62F23DFFDB04|B13A2048C707CCF6B6A95A62F23DFFDB|04||2|1|1|3|1|2|||2|
B13A2048C707CCF6B6A95A62F23DFFDB05|B13A2048C707CCF6B6A95A62F23DFFDB|05|1|1|1|1|3|1|1||||
B13A2048C707CCF6B6A95A62F23DFFDB06|B13A2048C707CCF6B6A95A62F23DFFDB|06||2|1|1|3|1|2|||2|
B13A2048C707CCF6B6A95A62F23DFFDB07|B13A2048C707CCF6B6A95A62F23DFFDB|07|3|2|1|1|3|1|2|||2|
B13A2048C707CCF6B6A95A62F23DFFDB08|B13A2048C707CCF6B6A95A62F23DFFDB|08|2|1|1|1|3|1|2|9||2|
B13A2048C707CCF6B6A95A62F23DFFDB09|B13A2048C707CCF6B6A95A62F23DFFDB|09|1|1|1|1|3|1|1||||
B13A2048C707CCF6B6A95A62F23DFFDB10|B13A2048C707CCF6B6A95A62F23DFFDB|10||2|1|1|3|1|2|||2|
B13A2048C707CCF6D534F764B60EB53C01|B13A2048C707CCF6D534F764B60EB53C|01|1|1|1|1|2|1|1||||NINGUNA
B13A2048C707CCF6D534F764B60EB53C02|B13A2048C707CCF6D534F764B60EB53C|02||2|1|1|2|1|2|||2|NINGUNA
B13A2048C707CCF6D534F764B60EB53C03|B13A2048C707CCF6D534F764B60EB53C|03|1|1|1|1|2|1|1||||SE REPARTE EN LA FAMILIA
B13A2048C707CCF6D534F764B60EB53C04|B13A2048C707CCF6D534F764B60EB53C|04||2|1|1|2|1|2|||2|LOTE VIENE DE SOCA DE YUCA COSECHADA A INICIOS DE 2018
B13A2048C707CCF6D534F764B60EB53C05|B13A2048C707CCF6D534F764B60EB53C|05|3|2|1|1|2|1|2|||2|NINGUNA
B13A2048C707CCF6E329C279ABBDC5BE01|B13A2048C707CCF6E329C279ABBDC5BE|01|1|1|1|1|3|1|1||||
B13A2048C707CCF6E329C279ABBDC5BE02|B13A2048C707CCF6E329C279ABBDC5BE|02||2|1|1|3|1|2|||2|
B13A2048C707CCF6E329C279ABBDC5BE03|B13A2048C707CCF6E329C279ABBDC5BE|03|2|1|1|1|3|1|2|9||2|
B13A2048C707CCF6E329C279ABBDC5BE04|B13A2048C707CCF6E329C279ABBDC5BE|04|1|1|1|1|3|1|1||||
B13A2048C707CCF6E329C279ABBDC5BE05|B13A2048C707CCF6E329C279ABBDC5BE|05||2|1|1|3|1|2|||2|
B13A2048C707CCF6E329C279ABBDC5BE06|B13A2048C707CCF6E329C279ABBDC5BE|06|3|2|1|1|3|1|2|||2|
B13A2048C707CCF6FDF5602EF458689901|B13A2048C707CCF6FDF5602EF4586899|01|5|1|1|1|2|1|2|5||2|
B13B6036B95B51A69FE9729EEE46D46801|B13B6036B95B51A69FE9729EEE46D468|01|5|1|1|1|2|1|2|5||2|FINCA AVICOLA
B13B6036B95B51A69FE9729EEE46D46802|B13B6036B95B51A69FE9729EEE46D468|02|8|1|1|||1|2|9||2|
B13B6036B95B51A69FE9729EEE46D46803|B13B6036B95B51A69FE9729EEE46D468|03|8|1|1|||1|2|9||2|
B13B6036B95B51A69FE9729EEE46D46804|B13B6036B95B51A69FE9729EEE46D468|04|8|1|1|||1|2|9||2|
B13F3B95DB23BB2F45D50DFCEDA5F8D301|B13F3B95DB23BB2F45D50DFCEDA5F8D3|01|3|2|1|1|2|1|2|||2|
B13F3B95DB23BB2F78773EED248A3C4001|B13F3B95DB23BB2F78773EED248A3C40|01|5|1|1|1|2|1|2|9||2|
B13F3B95DB23BB2F96161D79B13F363301|B13F3B95DB23BB2F96161D79B13F3633|01|1|1|1|1|2|1|2|3|2018|2|
B13F3B95DB23BB2F96161D79B13F363302|B13F3B95DB23BB2F96161D79B13F3633|02|1|1|1|1|2|1|2|3|2018|2|
B13F3B95DB23BB2F96161D79B13F363303|B13F3B95DB23BB2F96161D79B13F3633|03|3|2|1|1|2|1|2|||2|
B13F3B95DB23BB2F96161D79B13F363304|B13F3B95DB23BB2F96161D79B13F3633|04|3|2|1|1|2|1|2|||2|
B13F3B95DB23BB2F96161D79B13F363305|B13F3B95DB23BB2F96161D79B13F3633|05|5|1|1|1|2|1|2|9||2|PASTOS BUEN ESTADO
B13F3B95DB23BB2F9AF2DF5378D41E6A01|B13F3B95DB23BB2F9AF2DF5378D41E6A|01|3|2|1|1|2|1|2|||2|BARBECHO
B13F3B95DB23BB2F9AF2DF5378D41E6A02|B13F3B95DB23BB2F9AF2DF5378D41E6A|02|5|1|1|1|2|1|2|9||2|
B13F3B95DB23BB2FA4972C993FEF662401|B13F3B95DB23BB2FA4972C993FEF6624|01|1|1|1|1|2|1|2|3|2018|2|
B13F3B95DB23BB2FA4972C993FEF662402|B13F3B95DB23BB2FA4972C993FEF6624|02|5|1|1|1|2|1|2|9||2|BUEN ESTADO
B13F3B95DB23BB2FAE4540E851664E4801|B13F3B95DB23BB2FAE4540E851664E48|01|5|1|1|1|2|1|2|9||2|
B13F3B95DB23BB2FD547B11F3B55655A01|B13F3B95DB23BB2FD547B11F3B55655A|01|5|1|1|1|2|1|2|9||2|
B13F3B95DB23BB2FEC4E9DA7FED9EC8601|B13F3B95DB23BB2FEC4E9DA7FED9EC86|01|3|2|1|1|2|1|2|||2|INFORMANTE NO SABE QUE VA HA SEMBRAR PRODUCTOR
B13F3B95DB23BB2FEC4E9DA7FED9EC8602|B13F3B95DB23BB2FEC4E9DA7FED9EC86|02|5|1|1|1|2|1|2|9||2|
B14A07B7B85A7B0A21D6CA312D4E959601|B14A07B7B85A7B0A21D6CA312D4E9596|01|2|1|1|1|3|1|2|5||2|
B14A07B7B85A7B0A21D6CA312D4E959602|B14A07B7B85A7B0A21D6CA312D4E9596|02|2|1|1|1|3|1|1||||
B14A07B7B85A7B0A21D6CA312D4E959603|B14A07B7B85A7B0A21D6CA312D4E9596|03||2|1|1|3|1|2|||2|
B14A07B7B85A7B0A55719EEA8988266301|B14A07B7B85A7B0A55719EEA89882663|01|2|1|1|1|2|1|2|5||2|
B14A07B7B85A7B0A55719EEA8988266302|B14A07B7B85A7B0A55719EEA89882663|02|2|1|1|1|2|1|2|5||2|
B14A07B7B85A7B0A6DD7E815BEB7A23101|B14A07B7B85A7B0A6DD7E815BEB7A231|01|8|1|1|||1|2|9||2|
B14A07B7B85A7B0AA85486734DE9A81F01|B14A07B7B85A7B0AA85486734DE9A81F|01|5|1|1|1|2|1|2|9||2|
B14A07B7B85A7B0AABA09C51D109BC8201|B14A07B7B85A7B0AABA09C51D109BC82|01|5|1|1|1|2|1|2|9||2|
B14A07B7B85A7B0AAC785DA1A22FBEAD01|B14A07B7B85A7B0AAC785DA1A22FBEAD|01|2|1|1|1|2|1|2|5||2|
B14A07B7B85A7B0AAC785DA1A22FBEAD02|B14A07B7B85A7B0AAC785DA1A22FBEAD|02|5|1|1|1|2|1|2|5||2|
B14A07B7B85A7B0AC6000C7464A6296401|B14A07B7B85A7B0AC6000C7464A62964|01|2|1|1|1|2|1|2|5||2|
B14A07B7B85A7B0AC6000C7464A6296402|B14A07B7B85A7B0AC6000C7464A62964|02|2|1|1|1|2|1|1||||
B14A07B7B85A7B0AC6000C7464A6296403|B14A07B7B85A7B0AC6000C7464A62964|03||2|1|1|2|1|2|||2|
B14A07B7B85A7B0AC6000C7464A6296404|B14A07B7B85A7B0AC6000C7464A62964|04|2|1|1|1|2|1|2|9||2|
B14A07B7B85A7B0AC6000C7464A6296405|B14A07B7B85A7B0AC6000C7464A62964|05|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672B036E60A71B6D83FF01|B1506AE8DF6E672B036E60A71B6D83FF|01|5|1|1|1|2|1|2|5||2|
B1506AE8DF6E672B105D4748852E903901|B1506AE8DF6E672B105D4748852E9039|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672B16D76D86DC1927EC01|B1506AE8DF6E672B16D76D86DC1927EC|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672B1D1D2FC711D6135F01|B1506AE8DF6E672B1D1D2FC711D6135F|01|3|2|1|1|2|1|2|||2|PASADO EN ULTIMO SET DE PREGUNTAS
B1506AE8DF6E672B2180B50FD691251901|B1506AE8DF6E672B2180B50FD6912519|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672B2DD8F8B18A3B6B1501|B1506AE8DF6E672B2DD8F8B18A3B6B15|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672B3F5CE698C0E2725601|B1506AE8DF6E672B3F5CE698C0E27256|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672B5F5D8E7CAAB77D4F01|B1506AE8DF6E672B5F5D8E7CAAB77D4F|01|5|1|1|1|1|1|2|9||2|
B1506AE8DF6E672B7A1EE160E0A9EB8D01|B1506AE8DF6E672B7A1EE160E0A9EB8D|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672BAD018CDDCC9FA61A01|B1506AE8DF6E672BAD018CDDCC9FA61A|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672BE8F7072D68DDEFF101|B1506AE8DF6E672BE8F7072D68DDEFF1|01|5|1|1|1|2|1|2|9||2|
B1506AE8DF6E672BEADD8B8B38CB46D501|B1506AE8DF6E672BEADD8B8B38CB46D5|01|5|1|1|1|2|1|2|9||2|
B155BDB7FD56E3420627D2E87430F75501|B155BDB7FD56E3420627D2E87430F755|01|5|1|1|1|2|1|2|5||2|
B155BDB7FD56E342089051160560032A01|B155BDB7FD56E342089051160560032A|01|1|1|1|1|2|1|1||||
B155BDB7FD56E342089051160560032A02|B155BDB7FD56E342089051160560032A|02||2|1|1|3|1|2|||2|
B155BDB7FD56E342089051160560032A03|B155BDB7FD56E342089051160560032A|03|5|1|1|1|3|1|2|5||2|
B155BDB7FD56E342176D3AE44740D8C801|B155BDB7FD56E342176D3AE44740D8C8|01|5|1|1|1|2|1|2|5||2|
B155BDB7FD56E3421EFAF838F1250BAA01|B155BDB7FD56E3421EFAF838F1250BAA|01|5|1|1|1|2|1|2|5||2|
B155BDB7FD56E3422923A8AA3B033EDD01|B155BDB7FD56E3422923A8AA3B033EDD|01|5|1|1|1|2|1|2|5||2|
B155BDB7FD56E3424D48CA258668A6E101|B155BDB7FD56E3424D48CA258668A6E1|01|5|1|1|1|2|1|2|5||2|
B155BDB7FD56E34250F5F1253ED247D801|B155BDB7FD56E34250F5F1253ED247D8|01|5|1|1|1|3|1|2|5||2|
B155BDB7FD56E34252BC3BAF7E9C7E8E01|B155BDB7FD56E34252BC3BAF7E9C7E8E|01|1|1|1|1|2|1|2|5||2|
B155BDB7FD56E34265FBF9B3A57A219901|B155BDB7FD56E34265FBF9B3A57A2199|01|5|1|1|1|2|1|2|5||2|
B155BDB7FD56E342711FA9FFD31758EE01|B155BDB7FD56E342711FA9FFD31758EE|01|1|1|1|1|3|1|2|4||2|
B155BDB7FD56E342711FA9FFD31758EE02|B155BDB7FD56E342711FA9FFD31758EE|02|1|1|1|1|3|1|2|3|2018|2|
B155BDB7FD56E342711FA9FFD31758EE03|B155BDB7FD56E342711FA9FFD31758EE|03|5|1|1|1|3|1|2|5||2|
B155BDB7FD56E3427C477C7D2930CB1201|B155BDB7FD56E3427C477C7D2930CB12|01|5|1|1|1|3|1|2|5||2|
B155BDB7FD56E3429047FB206917FD0C01|B155BDB7FD56E3429047FB206917FD0C|01|5|1|1|1|2|1|2|5||2|
B155BDB7FD56E342A09BA0888079B7BE01|B155BDB7FD56E342A09BA0888079B7BE|01|5|1|1|1|3|1|2|5||2|
B155BDB7FD56E342B2C42C68A4A9034601|B155BDB7FD56E342B2C42C68A4A90346|01|5|1|1|1|3|1|2|5||2|
B155BDB7FD56E342B63418556E5EF31B01|B155BDB7FD56E342B63418556E5EF31B|01|5|1|1|1|3|1|2|5||2|
B1566C0535DF4BF223166DC9E822396A01|B1566C0535DF4BF223166DC9E822396A|01|5|1|1|1|2|1|2|5||2|
B1566C0535DF4BF22907157C6A7F5BE301|B1566C0535DF4BF22907157C6A7F5BE3|01|5|1|1|1|2|1|2|5||2|
B1566C0535DF4BF24B35AA8FEB633BFF01|B1566C0535DF4BF24B35AA8FEB633BFF|01|5|1|1|1|2|1|2|5||2|
B1566C0535DF4BF25AB1EE81301975F801|B1566C0535DF4BF25AB1EE81301975F8|01|1|1|1|1|2|1|1||||
